h,m,winner,best_profit_ratio
0.0,0.04355495664333899,ft_quality,6904.446733668345
0.0,0.04387999363321466,ft_quality,6727.6067839196
0.0,0.04420503062309032,ft_quality,6550.766834170856
0.0,0.04453006761296599,ft_quality,6373.9268844221115
0.0,0.04485510460284165,ft_quality,6197.086934673367
0.0,0.04518014159271731,ft_quality,6020.246984924626
0.0,0.04550517858259298,ft_quality,5843.407035175882
0.0,0.04583021557246864,ft_quality,5666.5670854271375
0.0,0.04615525256234431,ft_quality,5489.727135678393
0.0,0.04648028955221997,ft_quality,5312.887185929649
0.0,0.046805326542095634,ft_quality,5136.047236180908
0.0,0.0471303635319713,ft_quality,4959.20728643216
0.0,0.04745540052184696,ft_quality,4782.367336683419
0.0,0.04778043751172263,ft_quality,4605.527386934675
0.0,0.04810547450159829,ft_quality,4428.68743718593
0.0,0.048430511491473954,ft_quality,4251.84748743719
0.0,0.04875554848134962,ft_quality,4075.0075376884415
0.0,0.049080585471225284,ft_quality,3898.1675879397008
0.0,0.04940562246110095,ft_quality,3721.3276381909563
0.0,0.049730659450976614,ft_quality,3544.487688442212
0.0,0.050055696440852275,ft_quality,3367.647738693471
0.0,0.05038073343072794,ft_quality,3190.807788944723
0.0,0.050705770420603605,ft_quality,3013.9678391959824
0.0,0.05103080741047927,ft_quality,2837.127889447238
0.0,0.051355844400354934,ft_quality,2660.2879396984936
0.0,0.051680881390230596,ft_quality,2483.447989949753
0.0,0.052005918380106264,ft_quality,2306.6080402010048
0.0,0.052330955369981925,ft_quality,2129.768090452264
0.0,0.052655992359857594,ft_quality,1952.928140703516
0.0,0.052981029349733255,ft_quality,1776.0881909547752
0.0,0.05330606633960892,ft_quality,1599.2482412060344
0.0,0.053631103329484585,ft_quality,1422.4082914572864
0.0,0.053956140319360246,ft_quality,1245.5683417085456
0.0,0.054281177309235915,ft_quality,1068.7283919597976
0.0,0.054606214299111576,ft_quality,891.8884422110568
0.0,0.05493125128898724,ft_quality,715.0484924623161
0.0,0.055256288278862906,ft_quality,538.208542713568
0.0,0.05558132526873857,ft_quality,361.36859296482726
0.0,0.055906362258614235,ft_quality,184.52864321607922
0.0,0.0562313992484899,ft_quality,7.688693467338453
0.0,0.05655643623836556,ft_quality,-169.1512562814023
0.0,0.056881473228241226,ft_quality,-345.99120603015035
0.0,0.05720651021811689,ft_quality,-522.8311557788911
0.0,0.057531547207992556,ft_quality,-699.6711055276392
0.0,0.05785658419786822,ft_quality,-876.5110552763799
0.0,0.05818162118774388,ft_quality,-1053.3510050251207
0.0,0.05850665817761955,ft_quality,-1230.1909547738687
0.0,0.05883169516749521,ft_quality,-1407.0309045226095
0.0,0.05915673215737088,ft_quality,-1583.8708542713575
0.0,0.05948176914724654,ft_quality,-1760.7108040200983
0.0,0.0598068061371222,ft_quality,-1937.5507537688427
0.0,0.06013184312699787,ft_quality,-2114.390703517587
0.0,0.06045688011687353,ft_quality,-2291.230653266328
0.0,0.0607819171067492,ft_quality,-2468.070603015076
0.0,0.06110695409662486,ft_quality,-2644.9105527638167
0.0,0.06143199108650052,ft_quality,-2821.7505025125574
0.0,0.06175702807637619,ft_quality,-2998.5904522613055
0.0,0.06208206506625185,ft_quality,-3175.4304020100462
0.0,0.06240710205612751,ft_quality,-3352.270351758787
0.0,0.06273213904600318,ft_quality,-3529.110301507535
0.0,0.06305717603587885,ft_quality,-3705.950251256283
0.0,0.0633822130257545,ft_quality,-3882.790201005024
0.0,0.06370725001563017,ft_quality,-4059.6301507537646
0.0,0.06403228700550584,ft_quality,-4236.470100502513
0.0,0.0643573239953815,ft_quality,-4413.310050251253
0.0,0.06468236098525716,ft_quality,-4590.149999999994
0.004178637753987328,0.0,ft_quality,30424.160050251256
0.004178637753987328,0.00032503698987566414,ft_quality,30247.32010050251
0.004178637753987328,0.0006500739797513283,ft_quality,30070.480150753767
0.004178637753987328,0.0009751109696269924,ft_quality,29893.640201005026
0.004178637753987328,0.0013001479595026566,ft_quality,29716.80025125628
0.004178637753987328,0.0016251849493783208,ft_quality,29539.960301507537
0.004178637753987328,0.0019502219392539847,ft_quality,29363.120351758793
0.004178637753987328,0.002275258929129649,ft_quality,29186.28040201005
0.004178637753987328,0.002600295919005313,ft_quality,29009.440452261304
0.004178637753987328,0.002925332908880977,ft_quality,28832.600502512563
0.004178637753987328,0.0032503698987566415,ft_quality,28655.76055276382
0.004178637753987328,0.0035754068886323055,ft_quality,28478.920603015074
0.004178637753987328,0.0039004438785079695,ft_quality,28302.08065326633
0.004178637753987328,0.0042254808683836334,ft_quality,28125.240703517586
0.004178637753987328,0.004550517858259298,ft_quality,27948.400753768845
0.004178637753987328,0.004875554848134962,ft_quality,27771.5608040201
0.004178637753987328,0.005200591838010626,ft_quality,27594.720854271356
0.004178637753987328,0.00552562882788629,ft_quality,27417.88090452261
0.004178637753987328,0.005850665817761954,ft_quality,27241.040954773867
0.004178637753987328,0.006175702807637619,ft_quality,27064.201005025127
0.004178637753987328,0.006500739797513283,ft_quality,26887.361055276382
0.004178637753987328,0.006825776787388947,ft_quality,26710.521105527638
0.004178637753987328,0.007150813777264611,ft_quality,26533.681155778893
0.004178637753987328,0.007475850767140275,ft_quality,26356.84120603015
0.004178637753987328,0.007800887757015939,ft_quality,26180.001256281408
0.004178637753987328,0.008125924746891604,ft_quality,26003.161306532664
0.004178637753987328,0.008450961736767267,ft_quality,25826.32135678392
0.004178637753987328,0.008775998726642932,ft_quality,25649.481407035175
0.004178637753987328,0.009101035716518597,ft_quality,25472.64145728643
0.004178637753987328,0.00942607270639426,ft_quality,25295.80150753769
0.004178637753987328,0.009751109696269925,ft_quality,25118.961557788945
0.004178637753987328,0.010076146686145588,ft_quality,24942.1216080402
0.004178637753987328,0.010401183676021252,ft_quality,24765.281658291457
0.004178637753987328,0.010726220665896917,ft_quality,24588.441708542712
0.004178637753987328,0.01105125765577258,ft_quality,24411.60175879397
0.004178637753987328,0.011376294645648245,ft_quality,24234.761809045227
0.004178637753987328,0.011701331635523908,ft_quality,24057.921859296483
0.004178637753987328,0.012026368625399573,ft_quality,23881.081909547738
0.004178637753987328,0.012351405615275238,ft_quality,23704.241959798994
0.004178637753987328,0.012676442605150901,ft_quality,23527.402010050253
0.004178637753987328,0.013001479595026566,ft_quality,23350.562060301505
0.004178637753987328,0.01332651658490223,ft_quality,23173.722110552764
0.004178637753987328,0.013651553574777894,ft_quality,22996.88216080402
0.004178637753987328,0.013976590564653559,ft_quality,22820.042211055275
0.004178637753987328,0.014301627554529222,ft_quality,22643.202261306535
0.004178637753987328,0.014626664544404887,ft_quality,22466.362311557787
0.004178637753987328,0.01495170153428055,ft_quality,22289.522361809046
0.004178637753987328,0.015276738524156215,ft_quality,22112.6824120603
0.004178637753987328,0.015601775514031878,ft_quality,21935.842462311557
0.004178637753987328,0.015926812503907543,ft_quality,21759.002512562816
0.004178637753987328,0.016251849493783208,ft_quality,21582.16256281407
